boat	elev	nit	pop	wc10	x	y	id	land
-1.372077668922489	-0.4805464001779465	-0.7110861885521181	-0.33982918070974505	0.7064940919578763	-83.5125	43.6875	15	82
-1.363006929548278	4.682971782126304	-0.3569827669579205	0.24535672930367794	-1.1694971645101562	-83.3875	43.829166666666666	16	90
-1.3384078383600444	-0.4805464001779465	-1.0061726546303333	-0.33441079278863234	0.6249304722450849	-83.5125	43.69583333333333	17	95
-1.337788210034276	-0.4805464001779465	-1.0651901729790836	-0.33982918070974505	0.6249304722450849	-83.52083333333334	43.6875	18	82
-1.3363118955461923	0.8103331453981163	-0.0028787825309551807	-0.27209932604401676	0.13553941961039304	-83.5625	43.67916666666667	19	90
-1.327634411329638	-0.4805464001779465	NA	5.818169059003114	0.6249398066030287	-83.92083333333333	43.80416666666667	20	11
-1.31769740586663	-0.4805464001779465	-1.0651901729790836	-0.31002804633622233	0.46180323281950225	-83.52083333333334	43.69583333333333	21	95
-1.3174224405413015	0.8103331453981163	-0.17993077474443783	-0.2395889952877294	0.21711237368112818	-83.57083333333334	43.670833333333334	22	90
-1.2767440775672374	2.101212690974179	1.3545190739953883	-0.0743281564271667	-1.4957516433613216	-83.8625	43.979166666666664	23	90
-1.249380443842392	-0.4805464001779465	-1.0651901729790836	0.09364189980863258	0.21711237368112818	-83.53750000000001	43.7125	24	11
-1.2441992040859788	-0.4805464001779465	0.17417320968252747	0.17762687625275517	1.1958851445925682	-83.6875	43.587500000000006	25	95
-1.2328059838429453	-0.4805464001779465	NA	0.41874519445306185	-1.0063605907266298	-83.42916666666667	43.80416666666667	26	11
-1.2292287304691956	0.16489337261008488	-0.7110861885521181	-0.301900465261956	0.21711237368112818	-83.55416666666667	43.6875	27	95
-1.2189210923255247	-0.4805464001779465	NA	-0.16102236316497012	-1.1694971645101562	-83.85416666666667	43.97083333333333	28	11
-1.2050540415661999	-0.4805464001779465	-0.23894829309318794	-0.27209932604401676	0.13553941961039304	-83.57083333333334	43.67916666666667	29	95
-1.203229700385762	0.16489337261008488	0.23319016519850994	-0.19895108345717574	1.359012384018151	-83.77083333333334	43.62916666666667	30	95
-1.1983996366607017	-0.4805464001779465	NA	0.41874519445306185	-0.8432333513010469	-83.42083333333333	43.80416666666667	31	95
-1.1846184919546847	0.16489337261008488	-1.1242076913278336	0.09364189980863258	0.21711237368112818	-83.53750000000001	43.704166666666666	32	90
-1.182801966411342	-0.4805464001779465	-1.1832246468438161	0.023202842300917494	0.29867599339391954	-83.52916666666667	43.704166666666666	33	82
-1.1818710481853052	-0.4805464001779465	-1.1242076913278336	-0.2883544946517715	0.46180323281950225	-83.53750000000001	43.6875	34	82
-1.1594274404555485	-0.4805464001779465	-0.7110861885521181	-0.21520624560570834	0.46180323281950225	-83.52083333333334	43.7125	35	95
-1.1421223997632104	2.7466524637622105	1.3545190739953883	-0.16102236316497012	-1.2510607842229475	-83.8625	43.97083333333333	36	90
-1.137299327240953	0.16489337261008488	1.3545190739953883	-0.03639944905340536	0.7065034263158201	-83.92916666666667	43.795833333333334	37	95
-1.1314693236508644	-0.4805464001779465	-0.7701037069008683	-0.3587935392410423	0.46180323281950225	-83.50416666666668	43.704166666666666	38	95
-1.1225812624272478	-0.4805464001779465	-0.5930517146873856	-0.277517715579935	0.053975799897601685	-83.5625	43.6875	39	95
-1.1147844883883	0.16489337261008488	0.05613817298502728	1.7435410581205786	0.8696306657414028	-83.67083333333333	43.587500000000006	40	90
-1.1075802187868882	-0.4805464001779465	NA	-0.301900465261956	-0.19071505924077237	-83.91250000000001	43.854166666666664	41	11
-1.1015226053772484	-0.4805464001779465	1.2364840372978882	0.25619354713084724	-1.3326244039357389	-83.84583333333333	43.979166666666664	42	11
-1.0998481133738662	2.101212690974179	-0.23894829309318794	-0.07161895197037438	-1.0063699250845735	-83.39583333333334	43.82083333333333	43	90
-1.0962720142081264	0.16489337261008488	1.5315705033761033	0.08009592919844803	0.3802396131067109	-83.9375	43.80416666666667	44	82
-1.0914838647225111	-0.4805464001779465	NA	-0.3587935392410423	0.8696306657414028	-83.77916666666667	43.6375	45	11
-1.0911489795127833	-0.4805464001779465	-0.7110861885521181	-0.22333383313919677	0.46180323281950225	-83.5125	43.704166666666666	46	95
-1.0900159759528998	-0.4805464001779465	-0.5930517146873856	-0.22333383313919677	0.46180323281950225	-83.52083333333334	43.704166666666666	47	95
-1.088634158123455	-0.4805464001779465	NA	-0.3587935392410423	0.8696306657414028	-83.92083333333333	43.795833333333334	48	11
-1.0851393481789833	-0.4805464001779465	-0.7110861885521181	-0.14205800947808947	0.7064940919578763	-83.49583333333334	43.69583333333333	49	90
-1.0791330145823546	0.16489337261008488	1.5905880217248536	-0.22604302467754483	-0.10915143952798101	-83.92083333333333	43.84583333333333	50	11
-1.077605304860459	0.16489337261008488	-1.0061726546303333	0.5650416150345225	0.13554875396833682	-83.54583333333333	43.704166666666666	51	11
-1.0748945319284224	5.973851327702367	0.11515569133377739	-0.03910862767330916	-1.0879335447973648	-83.3875	43.82083333333333	52	90
-1.071225205732855	-0.4805464001779465	NA	-0.3587935392410423	-1.0063605907266298	-83.40416666666667	43.829166666666666	53	11
-1.070843393723182	-0.4805464001779465	-0.9471556991143509	-0.2964820757260378	0.46180323281950225	-83.54583333333333	43.67916666666667	54	82
-1.0614355101892812	-0.4805464001779465	-1.0061726546303333	-0.2856452966542013	0.46180323281950225	-83.55416666666667	43.670833333333334	55	82
-1.0576085851343056	-0.4805464001779465	-0.8881381807656008	0.26703031328423943	0.13554875396833682	-83.55416666666667	43.69583333333333	56	11
-1.0297995260497563	-0.4805464001779465	-0.47501724082265306	-0.3587935392410423	0.053975799897601685	-83.47083333333335	43.737500000000004	57	11
-1.0211436255229869	-0.4805464001779465	NA	-0.3587935392410423	-0.8432333513010469	-83.39583333333334	43.8375	58	11
-1.010802317482799	-0.4805464001779465	-0.9471556991143509	0.12073384102900168	-0.7616697315882556	-83.3875	43.854166666666664	59	11
-1.0065066850436912	-0.4805464001779465	NA	-0.3587935392410423	-1.0063605907266298	-83.84583333333333	43.97083333333333	60	11
-0.9995578911409266	2.101212690974179	-0.47501724082265306	-0.13393042194460103	-0.9247969710138383	-83.3875	43.8375	61	90
-0.9981909131287517	0.16489337261008488	2.0037089616678014	0.42687275614966175	0.3802396131067109	-83.92916666666667	43.8125	62	90
-0.9955005531898045	0.16489337261008488	-0.47501724082265306	0.2887038455910239	0.3802396131067109	-83.57916666666667	43.670833333333334	63	95
-0.9864059217097886	-0.4805464001779465	-0.7110861885521181	-0.08245574396065514	0.13553941961039304	-83.47083333333335	43.72916666666667	64	11
-0.9826127325060736	-0.4805464001779465	NA	-0.3587935392410423	-1.0063605907266298	-83.4375	43.80416666666667	65	11
-0.9807621083603816	-0.4805464001779465	-0.17993077474443783	-0.3560843450786353	0.8696306657414028	-83.78750000000001	43.6375	66	11
-0.9762074056891104	-0.4805464001779465	-0.7701037069008683	0.09364189980863258	0.29867599339391954	-83.52916666666667	43.72083333333333	67	11
-0.9745880188738576	-0.4805464001779465	-0.7110861885521181	-0.2883544946517715	0.7064940919578763	-83.52916666666667	43.67916666666667	68	82
-0.9713707464897079	-0.4805464001779465	NA	-0.3587935392410423	0.6249398066030287	-83.91250000000001	43.80416666666667	69	11
-0.9625301726813555	-0.4805464001779465	NA	-0.2910636861901196	0.7880670460286114	-83.77083333333334	43.6375	70	11
-0.9603309117619322	0.16489337261008488	2.121743435532534	4.347076568059028	0.46180323281950225	-83.92083333333333	43.8125	71	11
-0.9380506079768894	-0.4805464001779465	1.5315705033761033	-0.03098104013982072	0.7065034263158201	-83.9375	43.795833333333334	72	82
-0.9371459727161064	2.101212690974179	1.5905880217248536	0.18846369407992444	-1.577315263074113	-83.87083333333334	43.979166666666664	73	82
-0.9369917705259846	-0.4805464001779465	NA	-0.3587935392410423	0.13553941961039304	-83.57916666666667	43.67916666666667	74	11
-0.9274388854886692	-0.4805464001779465	-0.7110861885521181	-0.14205800947808947	0.5433668525322936	-83.49583333333334	43.704166666666666	75	95
-0.924934781745147	0.8103331453981163	1.0594326079171732	0.2589026999138625	-1.4141880236485302	-83.85416666666667	43.9875	76	82
-0.9225249273299756	0.8103331453981163	-1.0061726546303333	-0.22604302467754483	-0.8432333513010469	-83.41250000000001	43.80416666666667	77	95
-0.9080447612757953	-0.4805464001779465	NA	-0.3587935392410423	0.9511942854541942	-83.67916666666667	43.59583333333334	78	11
-0.9053673284665587	0.16489337261008488	-1.0061726546303333	-0.25042577435956587	0.5433668525322936	-83.5625	43.6625	79	82
-0.9047532898052952	-0.4805464001779465	0.4692596757607427	0.13969816887899383	1.1958851445925682	-83.69583333333334	43.587500000000006	80	95
-0.9003318157157374	-0.4805464001779465	NA	0.09364189980863258	0.21711237368112818	-83.53750000000001	43.72083333333333	81	11
-0.8998834553699513	-0.4805464001779465	NA	-0.3587935392410423	-0.19071505924077237	-83.91250000000001	43.84583333333333	82	11
-0.8963405644175246	-0.4805464001779465	NA	-0.3587935392410423	-1.0063605907266298	-83.40416666666667	43.82083333333333	83	11
-0.8952209826479276	-0.4805464001779465	NA	-0.3587935392410423	0.21711237368112818	-83.54583333333333	43.7125	84	11
-0.8853158992807361	-0.4805464001779465	0.3512246390632425	0.39436240601570804	-0.19071505924077237	-83.91250000000001	43.8625	85	11
-0.8795853554437284	0.8103331453981163	1.4135360295113708	0.2832854883512163	-1.577315263074113	-83.8625	43.9875	86	82
-0.8788235122024551	0.16489337261008488	-1.0061726546303333	-0.04181783213010148	0.29867599339391954	-83.57083333333334	43.6625	87	82
-0.8706786949824667	-0.4805464001779465	NA	-0.3587935392410423	0.053975799897601685	-83.57083333333334	43.6875	88	11
-0.8678304393877659	-0.4805464001779465	-0.9471556991143509	-0.2802269071182831	0.5433668525322936	-83.53750000000001	43.67916666666667	89	82
-0.8651313734226869	-0.4805464001779465	NA	-0.2124970540673603	-0.027587819815189665	-83.4625	43.74583333333334	90	11
-0.8635304539355924	0.8103331453981163	1.1774670817819057	-0.16102236316497012	-1.2510607842229475	-83.87083333333334	43.97083333333333	91	82
-0.8615611112517398	-0.4805464001779465	NA	-0.24771658282121783	0.053975799897601685	-83.55416666666667	43.704166666666666	92	11
-0.8522070797658433	-0.4805464001779465	-0.8291212252496184	-0.06349139027377447	0.3802396131067109	-83.52083333333334	43.72083333333333	93	95
-0.8510211475243633	-0.4805464001779465	NA	-0.3587935392410423	1.0327579051669855	-83.6875	43.59583333333334	94	11
-0.8480015415062508	2.7466524637622105	-0.5340347591714032	0.12073384102900168	-0.8432333513010469	-83.3875	43.84583333333333	95	90
-0.8399230747581455	-0.4805464001779465	0.4692596757607427	0.3618521075555313	1.6037125775144687	-83.7625	43.62916666666667	96	95
-0.8389293346389987	-0.4805464001779465	NA	-0.3587935392410423	-0.9247969710138383	-83.40416666666667	43.8375	97	11
-0.8392829180184866	-0.4805464001779465	NA	-0.3587935392410423	0.8696306657414028	-83.91250000000001	43.795833333333334	98	11
-0.8025534469086723	-0.4805464001779465	NA	-0.20436947945231612	0.3802396131067109	-83.5125	43.7125	99	11
-0.8002881652910829	-0.4805464001779465	-0.8881381807656008	-0.277517715579935	0.5433668525322936	-83.54583333333333	43.670833333333334	100	82
-0.7876121912432251	-0.4805464001779465	1.000415089568423	0.25619354713084724	-1.3326244039357389	-83.84583333333333	43.9875	101	11
-0.7829366594820039	-0.4805464001779465	0.17417320968252747	1.1989930809301812	0.8696306657414028	-83.67083333333333	43.59583333333334	102	11
-0.7742770654896028	-0.4805464001779465	-0.5930517146873856	-0.3587935392410423	0.053975799897601685	-83.5625	43.69583333333333	103	11
-0.765277342885372	0.8103331453981163	-0.3569827669579205	1.337161939815042	0.7880670460286114	-83.66250000000001	43.587500000000006	104	90
-0.7543970526819354	-0.4805464001779465	-0.7110861885521181	-0.09329251011404736	0.6249304722450849	-83.55416666666667	43.6625	105	82
-0.751690467876106	-0.4805464001779465	NA	-0.3587935392410423	-1.0879242104394211	-83.42916666666667	43.8125	106	11
-0.750611778047431	-0.4805464001779465	NA	-0.3587935392410423	-1.0879242104394211	-83.8375	43.979166666666664	107	11
-0.748567906503511	-0.4805464001779465	NA	-0.3587935392410423	0.5433668525322936	-83.91250000000001	43.8125	108	11
-0.7456133318624132	-0.4805464001779465	NA	-0.3587935392410423	-0.2722786789535637	-83.90416666666667	43.854166666666664	109	11
-0.7366450696707948	-0.4805464001779465	NA	-0.3587935392410423	-1.0063605907266298	-83.42083333333333	43.8125	110	11
-0.7260451530816472	-0.4805464001779465	NA	-0.3587935392410423	-1.0063605907266298	-83.85416666666667	43.9625	111	11
-0.7241842399959812	0.16489337261008488	-0.7110861885521181	-0.14205800947808947	0.6249304722450849	-83.48750000000001	43.69583333333333	112	82
-0.7127428727902494	-0.4805464001779465	NA	-0.3587935392410423	-0.027587819815189665	-83.47083333333335	43.74583333333334	113	11
-0.7097443063352886	-0.4805464001779465	NA	-0.3587935392410423	-1.0879242104394211	-83.41250000000001	43.829166666666666	114	95
-0.7031338602662814	0.8103331453981163	-0.6520692330361357	0.4810566385904	0.3802396131067109	-83.57916666666667	43.6625	115	82
-0.6926707997697354	-0.4805464001779465	NA	-0.3587935392410423	3.071876401060601	-83.7625	43.6375	116	11
-0.6922763904040689	-0.4805464001779465	NA	-0.3587935392410423	-1.0063605907266298	-83.8375	43.97083333333333	117	11
-0.6907440638501339	0.8103331453981163	1.3545190739953883	-0.16102236316497012	-0.9247969710138383	-83.8625	43.9625	118	11
-0.6821160621798322	-0.4805464001779465	NA	-0.3587935392410423	-0.10915143952798101	-83.47916666666667	43.737500000000004	119	11
-0.6814861943801473	0.16489337261008488	0.4102421574119926	0.6246439063888455	1.68527619722726	-83.7625	43.62083333333334	120	82
-0.673340124020034	-0.4805464001779465	NA	-0.3587935392410423	0.13553941961039304	-83.54583333333333	43.72083333333333	121	11
-0.6550944037996326	-0.4805464001779465	NA	-0.3587935392410423	-0.9247969710138383	-83.44583333333334	43.80416666666667	122	11
-0.6548164045561068	-0.4805464001779465	NA	-0.3587935392410423	-0.10915143952798101	-83.47916666666667	43.72916666666667	123	11
-0.6492734360093927	-0.4805464001779465	NA	-0.3587935392410423	-0.8432333513010469	-83.39583333333334	43.854166666666664	124	11
-0.6455338020573368	-0.4805464001779465	1.2955015556466383	-0.13122124332469723	0.9511942854541942	-83.92916666666667	43.7875	125	95
-0.6445308942288542	-0.4805464001779465	0.5282766312767252	-0.35066595655197047	1.1958851445925682	-83.69583333333334	43.59583333333334	126	95
-0.6430334577341897	-0.4805464001779465	NA	-0.3587935392410423	0.29867599339391954	-83.5875	43.670833333333334	127	11
-0.6412155471412352	-0.4805464001779465	NA	-0.3587935392410423	0.3802396131067109	-83.50416666666668	43.7125	128	95
-0.630668921984773	0.8103331453981163	-0.8291212252496184	-0.10954768518102424	0.13554875396833682	-83.47083333333335	43.72083333333333	129	95
-0.6242081931833349	-0.4805464001779465	-0.9471556991143509	-0.14205800947808947	0.46180323281950225	-83.48750000000001	43.704166666666666	130	95
-0.6214643439474719	-0.4805464001779465	NA	-0.3587935392410423	0.9511942854541942	-83.92083333333333	43.7875	131	11
-0.6193369077436356	-0.4805464001779465	NA	-0.3587935392410423	-1.0879242104394211	-83.4375	43.8125	132	11
-0.6165662808819431	-0.4805464001779465	NA	-0.3587935392410423	-1.0063605907266298	-83.84583333333333	43.9625	133	11
-0.6113389717372492	2.7466524637622105	-0.5340347591714032	0.41603598999626956	-1.0063699250845735	-83.39583333333334	43.8125	134	90
-0.6054552809860144	-0.4805464001779465	NA	-0.3587935392410423	0.13553941961039304	-83.5875	43.67916666666667	135	11
-0.6023172202487151	-0.4805464001779465	NA	-0.3587935392410423	-0.3538422986663551	-83.90416666666667	43.8625	136	11
-0.6014300629949391	-0.4805464001779465	NA	0.03133040399751741	0.29867599339391954	-83.5125	43.72083333333333	137	11
-0.5970415003223492	-0.4805464001779465	NA	-0.3587935392410423	-1.0063605907266298	-83.41250000000001	43.82083333333333	138	95
-0.5913520462904936	-0.4805464001779465	NA	-0.3587935392410423	0.7880670460286114	-83.77916666666667	43.645833333333336	139	11
-0.5894137023360497	1.4557729181861476	-1.2422421651925661	0.3483061369453468	-0.7616697315882556	-83.40416666666667	43.80416666666667	140	90
-0.587728756505835	-0.4805464001779465	NA	-0.3587935392410423	0.13553941961039304	-83.57916666666667	43.6875	141	11
-0.5852208273871944	0.8103331453981163	1.8856744878030687	0.18846369407992444	-0.027587819815189665	-83.92083333333333	43.8375	142	11
-0.5808236905979595	-0.4805464001779465	-1.0061726546303333	-0.04452701075000527	-1.0063605907266298	-83.41250000000001	43.8125	143	95
-0.5587225858507957	-0.4805464001779465	NA	-0.3587935392410423	-0.027587819815189665	-83.5625	43.704166666666666	144	11
-0.5563144462589532	-0.4805464001779465	NA	-0.3587935392410423	-0.8432333513010469	-83.41250000000001	43.8375	145	11
-0.5487191639611612	-0.4805464001779465	0.5282766312767252	-0.35066595655197047	1.440585338088886	-83.70416666666667	43.587500000000006	146	82
-0.5415450027001218	-0.4805464001779465	NA	0.12073384102900168	-0.8432333513010469	-83.39583333333334	43.84583333333333	147	11
-0.5393132920469346	0.16489337261008488	-0.06189630087970528	3.5505736615362626	0.7064940919578763	-83.66250000000001	43.59583333333334	148	11
-0.5373256139444106	-0.4805464001779465	NA	0.25619354713084724	-1.2510607842229475	-83.8375	43.9875	149	11
-0.5360939750657387	-1.125986172965978	1.5905880217248536	-0.13122124332469723	0.7065034263158201	-83.9375	43.7875	150	82
-0.535076359329473	-0.4805464001779465	NA	-0.3587935392410423	0.053975799897601685	-83.55416666666667	43.7125	151	11
-0.5332108953665109	0.16489337261008488	1.2955015556466383	-0.16102236316497012	-1.2510607842229475	-83.87916666666666	43.97083333333333	152	82
-0.5321179593132566	-0.4805464001779465	NA	-0.3587935392410423	0.7880670460286114	-83.78750000000001	43.645833333333336	153	11
-0.5298420589819762	-0.4805464001779465	-0.5930517146873856	-0.2693901345056687	0.7064940919578763	-83.53750000000001	43.670833333333334	154	82
-0.5281855396461766	-0.4805464001779465	NA	-0.3587935392410423	0.3802396131067109	-83.49583333333334	43.7125	155	11
-0.5250710907070226	0.8103331453981163	1.4135360295113708	-0.16102236316497012	-1.0063605907266298	-83.87083333333334	43.9625	156	90
-0.521572851115893	-0.4805464001779465	NA	-0.3587935392410423	0.8696306657414028	-83.77083333333334	43.645833333333336	157	11
-0.5062954241232215	-0.4805464001779465	NA	-0.3587935392410423	0.053975799897601685	-83.57083333333334	43.69583333333333	158	11
-0.5035128594529694	0.8103331453981163	2.121743435532534	-0.09871089319074348	0.13554875396833682	-83.92916666666667	43.82083333333333	159	90
-0.49577617018527953	0.16489337261008488	-1.0061726546303333	0.44854628845644623	-0.9247969710138383	-83.40416666666667	43.8125	160	95
-0.4838136945517664	-0.4805464001779465	NA	-0.3587935392410423	0.053975799897601685	-83.91250000000001	43.8375	161	11
-0.48255963106033095	0.8103331453981163	2.416829901610749	3.878385902268599	0.29867599339391954	-83.92083333333333	43.82083333333333	162	11
-0.4767668259455325	-0.4805464001779465	NA	-0.3587935392410423	0.29867599339391954	-83.52916666666667	43.72916666666667	163	11
-0.47659758607391034	-0.4805464001779465	NA	-0.3587935392410423	1.0327579051669855	-83.79583333333333	43.645833333333336	164	11
